kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60;
5484;0000-2400;;IRL;Shannon Aeradio I;E;NAO;s;1;;
5499;0000-2400;;MDG;Antanan.Volmet x25,x50;E;EAf;;1;;
5502;0000-2400;;KOR;Seoul Muan HFDL (ID10);-HF;FE;m;1;;
5505;0000-2400;;IRL;Shannon Volmet;E;Eu;s;1;;[0626]
5508;0000-2400;;USA;San Francisco HFDL(ID1);-HF;WNA;dx;1;;[0519]
5514;0000-2400;;HWA;Moloka'i HFDL (ID2);-HF;Oc;m;1;;[1219]
5517;0000-2400;;SOM;Mogadishu Radio;E;EAf;ma;1;;[0322]
5520;0000-2400;;USA;New York Radio;E;Car;bg;1;;[0119]
5525;0000-2400;;CHN;BAF Beijing Meteo Fax;;FE;bm;1;;
5529;0000-2400;;AFS;Johannesburg HFDL (ID8);-HF;SAf;j;1;;
5529;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;[1119]
5538;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;
5544;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;
5544;0000-2400;;BHR;Al Muharraq HFDL (ID15);-HF;ME;m;1;;[0424]
5547;0000-2400;;IRL;Shannon HFDL (ID7);-HF;NAO;s;1;;
5547;0000-2400;;USA;San Francisco Radio CEP;E;EOc;dx;1;;[0325]
5550;0000-2400;;TRD;Piarco Radio CAR-B;E;Car;;1;;
5550;0000-2400;;USA;New York Radio;E;Car;bg;1;;[0225]
5559;0000-2400;;IRL;Shannon Aeradio J;E;NAO;s;1;;
5565;0000-2400;;SEN;Dakar Radio;E;WAf;y;1;;[0216]
5568;0000-2400;;IRL;Shannon Aeradio I;E;NAO;s;1;;
5574;0000-2400;;USA;San Francisco Radio CEP;E;EOc;dx;1;;[0125]
5577;0000-2400;;IRL;Shannon Aeradio J;E;NAO;s;1;;
5583;0000-2400;;IRL;Shannon Aeradio H;E;NAO;s;1;;[0625]
5583;0000-2400;;NZL;Auckland HFDL (ID5);-HF;SOc;a;1;;[0721]
5589;0000-2400;;PNR;Albrook HFDL (ID11);-HF;CAm;al;1;;
5598;0000-2400;;AZR;Santa Maria Radio A;E;NAO;sm;1;;[0621]
5598;0000-2400;;CAN;Gander Radio A;E;NAO;g;1;;
5598;0000-2400;;IRL;Shannon Aeradio A;E;NAO;s;1;;[0217]
5598;0000-2400;;USA;New York Radio;E;NAO;bg;1;;[0223]
5601;0000-2400;;ARG;Ezeiza Volmet x01;S;SAm;e;1;;
5616;0000-2400;;CAN;Gander Radio B;E;NAO;g;1;;[0525]
5616;0000-2400;;IRL;Shannon Aeradio B;E;NAO;s;1;;[0519]
5616;0000-2400;;ISL;Iceland Radio B;E;NAO;;1;;
5620;0000-2400;;RUS;Channel Marker G;-CW;FE;xx;1;0103;3004
5620;0000-2400;;RUS;Channel Marker W;-CW;EEu;xx;1;0103;3004
5628;0000-2400;;USA;San Francisco Radio NP;E;NOc;/ALS-ba;1;;
5628;0000-2400;;USA;San Francisco Radio NP;E;NOc;/HWA-m;1;;
5643;0000-2400;;USA;San Francisco Radio CWP;E;WOc;/HWA-m;1;;
5643;0000-2400;;USA;San Francisco Radio SP;E;Oc;/HWA-m;1;;
5649;0000-2400;;CAN;Gander Radio C;E;NAO;g;1;;[0323]
5649;0000-2400;;IRL;Shannon Aeradio C;E;NAO;s;1;;[1021]
5649;0000-2400;;ISL;Iceland Radio C;E;NAO;;1;;[0523]
5650;0400-1430;;RUS;Khanty-Mansiysk Volmet;E,R;RUS;km;1;;[0122]
5652;0000-2400;;USA;Riverhead HFDL (ID4);-HF;ENA;rh;1;;
5652;0000-2400;;USA;San Francisco Radio CWP;E;WOc;/GUM-b;1;;
5655;0000-2400;;THA;Hat Yai HFDL (ID6);-HF;SEA;hy;1;;
5673;0000-2400;LSB;CHN;Beijing Volmet x15,x45;E;FE;;1;;[0122]
5673;0800-2345;USB;CHN;Guangzhou Volmet x00,30;E;FE;;1;;[0122]
5680;0000-2400;;XUU;Search and Rescue Coord;E;;;1;;[0223]
5702;0000-2400;;F;FUO French Navy USB/FSK;F;Eu;to;1;;
5714;0000-2400;;F;FUE French Navy USB/FSK;F;NAO;br;1;;
5716;0000-2400;;PTR;NAU US Navy;-TY;NAm;i;1;;[0524]
5720;0000-2400;;ISL;Reykjavik HFDL (ID3);-HF;NAO;r;1;;[0321]
5737;1300-1310;Mo,Th;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0821]
5737;2000-2010;Th,Su;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004
5737;2000-2010;Th,Su;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[0924]
5755;1100-1730;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0423]
5755;1800-1845;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0818]
5755;1915-2045;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0321]
5765;0000-2400;spur;B;Rádio Voz Missionária;P;B;cb;1;;[0525]
5779;1730-1740;Th;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802
5800;0130-0200;;SVK;Radio Slovakia Int.;E;LAm;/USA-o;1;;
5800;0100-0130;;TWN;Radio Taiwan Int.;S;LAm;/USA-o;1;;
5800;0200-0400;;USA;WRMI Radio Miami Int.;E;LAm;o;1;;
5803;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;cb;1;0107;1510
5803;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;hr;1;1505;3110
5803;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;in;1;1505;3110
5815;1800-1830;;CLA;Furusato no Kaze;J;KRE;/UZB;4;;[0125]
5815;1730-1800;;CLA;Nippon no Kaze;K;KRE;/UZB;4;;
5825;2200-0100;;CHL;R.Triunfal Evangélica;S;CHL;t;1;;[0522]
5835;0000-2400;;UKR;Radio Europa;-MX;Eu;xx;1;;[0526]
5842;1652-2050;31May;HOL;Free Radio Sce Holland;E;Eu;xx;6;2705;3105
5850;2300-2330;;CZE;Radio Prague;F;WNA;/USA-o;1;;[0423]
5850;2330-2400;;CZE;Radio Prague;E;WNA;/USA-o;1;;
5850;0700-0800;;POL;Polish Radio;E;ENA;/USA-o;0;;
5850;0000-0030;;SVK;Radio Slovakia Int.;SK;WNA;/USA-o;1;;
5850;0030-0100;;SVK;Radio Slovakia Int.;E;WNA;/USA-o;1;;
5850;1130-1200;;SVK;Radio Slovakia Int.;E;WNA;/USA-o;1;;
5850;2200-2230;;SVK;Radio Slovakia Int.;E;WNA;/USA-o;1;;
5850;0100-1300;;USA;WRMI Radio Miami Int.;E;WNA;o;1;;
5850;1100-1130;;USA;WRMI Radio Miami Int.;M;WNA;o;1;;
5850;2230-2300;;USA;WRMI Radio Miami Int.;E;WNA;o;1;;
5855.6;0000-2400;;KOR;HLL Seoul Meteo;K,E;FE;sg;1;;[0925]
5860;0000-2400;;USA;Radio Farda;FS;IRN;/KWT;0;;
5860;0700-1300;Tu,Th;USA;Voice of America;E;EEu;/D-L;6;2306;2510
5871;1900-0400;spur;CLA;Iran International TV;FS;IRN;/BUL-s;6;2903;1104[0426]
5875;2200-2300;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
5875;0500-0600;;G;BBC DIGITAL;E;CEu;w;0;;
5875;2200-2300;;USA;Voice of America;M;FE;/PHL-t;0;;
5885;1300-1500;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
5885;1300-1500;;USA;Voice of America;M;FE;/PHL-t;0;;
5890;1900-0400;;CLA;Iran International TV;FS;IRN;/BUL-s;1;;[0726]
5890;0200-0400;Tu-Sa;USA;WWCR 4 Nashville, TN;E;NAm;n;2;;
5895;0459-2205;;NOR;Radio Northern Star;NO;NEu;be;2;;[1225]
5900;0000-2400;;B;Rádio Casa AM;P;B;am;1;;[0523]
5900;1930-2000;;CAN;Bible Voice;A;ME;/BUL-s;0;;
5900;1200-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;;4;;
5900;1900-0400;;CLA;Iran International TV;FS;IRN;/BUL-s;1;0106;[0626]
5900;0600-1700;;HOL;Radio Horizon;NL;Eu;;1;;[0626]
5900;1700-1800;247;KOR;New Korea Hope Bcing;K;KRE;/TWN;1;0106;
5900;2000-2058;;KOR;Unification Media Group;K;KRE;/TWN-s;4;;[0326]
5900;1900-1930;;TWN;Radio Taiwan Int.;D;Eu;/BUL-s;1;;[0726]
5900;1800-1900;;USA;Brother Stair;E;Eu;/BUL-s;1;;[0726]
5900;2005-0500;;USA;Brother Stair;E;Eu;/BUL-s;1;;[0426]
5909;1900-0400;spur;CLA;Iran International TV;FS;IRN;/BUL-s;6;2903;1104[0426]
5910;0000-2400;;CLM;Alcaravan Radio;E;SAm;pl;1;3103;[0826]
5910;1430-1500;;ROU;Radio Romania Int.;ARO;SEE;s;0;;
5910;1500-1530;;ROU;Radio Romania Int.;UK;UKR;s;0;;
5910;1530-1600;;ROU;Radio Romania Int.;SR;SEE;s;0;;
5910;1600-1630;;ROU;Radio Romania Int.;I;I;s;0;;
5910;1630-1700;;ROU;Radio Romania Int.;ARO;SEE;s;0;;
5910;1700-1730;;ROU;Radio Romania Int.;UK;UKR;s;0;;
5910;1730-1800;;ROU;Radio Romania Int.;SR;SEE;s;0;;
5910;1800-1830;;ROU;Radio Romania DIGITAL;I;I;s;0;;
5910;1830-1900;;ROU;Radio Romania Int.;ARO;SEE;s;0;;
5910;1900-1930;;ROU;Radio Romania Int.;UK;UKR;s;0;;
5910;1930-2000;;ROU;Radio Romania Int.;SR;SEE;s;0;;
5915;0230-0530;;MYA;Myanma Radio;BR;SEA;n;1;;[0924]
5915;0630-1400;;MYA;Myanma Radio;BR;SEA;n;1;;[0226]
5915;2315-0230;;MYA;Myanma Radio;BR;SEA;n;1;;[0426]
5920;0000-0100;;EQA;HCJB Voice of Andes;S;CEu;/D-we;5;;[0526]
5920;0000-0100;;EQA;HCJB Voice of Andes;D;CEu;/D-we;6;2903;1905
5920;0000-0400;;EQA;HCJB Voice of Andes;D;CEu;/D-we;4;;
5920;0100-0300;;EQA;HCJB Voice of Andes;D;CEu;/D-we;5;;[0925]
5920;0300-0400;;EQA;HCJB Voice of Andes;R;CEu;/D-we;2;;
5920;0400-2200;;EQA;HCJB Voice of Andes;D;CEu;/D-we;2;;[0726]
5920;1800-1830;;EQA;HCJB Voice of Andes;D-P;CEu;/D-we;2;;
5920;2200-2300;;EQA;HCJB Voice of Andes;R;CEu;/D-we;5;;
5920;2300-2400;;EQA;HCJB Voice of Andes;R;CEu;/D-we;6;2903;1905
5920;2300-2400;;EQA;HCJB Voice of Andes;S;CEu;/D-we;5;;
5920;2300-0100;;EQA;HCJB Voice of Andes;R;CEu;/D-we;4;;
5920;1405-1435;;J;Shiokaze;J;KRE;y;6;2306;3006
5920;1600-1630;156;J;Shiokaze;J;KRE;y;6;0704;2604
5920;1600-1700;We;J;Shiokaze;E;KRE;y;6;0704;2604
5920;1600-1700;Su;J;Shiokaze;J;KRE;y;6;0704;2604
5920;1600-1700;Tu,Th;J;Shiokaze;K;KRE;y;6;0704;2604
5920;1630-1700;156;J;Shiokaze;K;KRE;y;6;0704;2604
5920;1730-1800;247;KOR;New Korea Hope Bcing;K;KRE;/TWN;6;2903;3105[0326]
5920;0130-0600;;USA;WTWW Lebanon, TN;E;NAm;L;1;;[0626]
5925;1000-1705;;CHN;CNR5 Cross-Strait Radio;M;TWN;B;1;;[0326]
5925;2055-2300;;CHN;CNR5 Cross-Strait Radio;M;TWN;B;1;;
5925;2300-2400;;CHN;CNR5 Cross-Strait Radio;M;TWN;B;1;;
5930;0000-2400;;DNK;World Music Radio;E;Eu;br;1;;[0626]
5935;0300-0600;;CHN;Xizang RTV;M;CHN;t;1;;
5935;0600-0900;We-Mo;CHN;Xizang RTV;M;CHN;t;1;;
5935;0900-1000;We-Mo;CHN;Xizang RTV;M;CHN;t;1;;
5935;1000-1800;;CHN;Xizang RTV;M;CHN;t;1;;[0423]
5935;2000-2100;We-Mo;CHN;Xizang RTV;M;CHN;t;1;;[1123]
5935;2100-0300;;CHN;Xizang RTV;M;CHN;t;1;;[0324]
5935;1300-1330;156;J;Shiokaze;J;KRE;y;6;2704;0206
5935;1300-1400;We;J;Shiokaze;E;KRE;y;6;2704;0206
5935;1300-1400;Su;J;Shiokaze;J;KRE;y;6;2704;0206
5935;1300-1400;Tu,Th;J;Shiokaze;K;KRE;y;6;2704;0206
5935;1330-1400;156;J;Shiokaze;K;KRE;y;6;2704;0206
5935;1600-1630;156;J;Shiokaze;J;KRE;y;6;1905;2206
5935;1600-1700;We;J;Shiokaze;E;KRE;y;6;1905;2206
5935;1600-1700;Su;J;Shiokaze;J;KRE;y;6;1905;2206
5935;1600-1700;Tu,Th;J;Shiokaze;K;KRE;y;6;1905;2206
5935;1630-1700;156;J;Shiokaze;K;KRE;y;6;1905;2206
5935;0000-1200;;USA;WWCR 2 Nashville, TN;E;NAm;n;5;;
5935;2300-1300;;USA;WWCR 2 Nashville, TN;E;NAm;n;4;;
5939.4;0000-2400;;B;Rádio Voz Missionária;P;B;cb;1;;[0726]
5943;2000-2010;Fr;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;0102;2802
5943;2000-2010;Fr;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;0112;3112
5943;2100-2110;Fr;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;0101;3101[0125]
5943;2100-2110;Fr;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;0111;3011
5945;1000-1805;;CHN;China National Radio 1;M;CHN;b;4;;[0423]
5945;1300-1805;;CHN;China National Radio 1;M;CHN;b;5;;[0423]
5945;2023-2300;;CHN;China National Radio 1;M;CHN;b;5;;
5945;2023-0100;;CHN;China National Radio 1;M;CHN;b;4;;[0324]
5950;0000-2400;;FIN;RealMix Radio;E;Eu;r;6;2903;1906[0626]
5950;0000-0500;;USA;WRMI Radio Miami Int.;E;ENA;o;4;;
5950;2300-0400;;USA;WRMI Radio Miami Int.;E;ENA;o;5;;
5955;1100-1300;;CHN;China Radio Int.;E;FE;b;0;;
5955;1300-1400;;CHN;China Radio Int.;E;FE;b;0;;
5955;1400-1500;;CHN;China Radio Int.;E;FE;b;0;;
5955;1500-1600;;CHN;China Radio Int.;E;FE;b;0;;
5955;0400-1700;irr;HOL;SuperClan Radio;NL;HOL;ov;1;;[0726]
5955;1600-1630;156;J;Shiokaze;J;KRE;y;6;2903;0604
5955;1600-1700;We;J;Shiokaze;E;KRE;y;6;2903;0604
5955;1600-1700;Su;J;Shiokaze;J;KRE;y;6;2903;0604
5955;1600-1700;Tu,Th;J;Shiokaze;K;KRE;y;6;2903;0604
5955;1630-1700;156;J;Shiokaze;K;KRE;y;6;2903;0604
5955;1600-1630;156;J;Shiokaze;J;KRE;y;6;2306;3006
5955;1600-1700;We;J;Shiokaze;E;KRE;y;6;2306;3006
5955;1600-1700;Su;J;Shiokaze;J;KRE;y;6;2306;3006
5955;1600-1700;Tu,Th;J;Shiokaze;K;KRE;y;6;2306;3006
5955;1630-1700;156;J;Shiokaze;K;KRE;y;6;2306;3006
5960;0300-0800;;CHN;PBS Xinjiang;M;CHN;uc;4;;[1125]
5960;0800-1100;We-Mo;CHN;PBS Xinjiang;M;CHN;uc;4;;[1218]
5960;1100-1200;;CHN;PBS Xinjiang;M;CHN;uc;4;;
5960;1200-1400;;CHN;PBS Xinjiang;M;CHN;uc;1;;
5960;1400-1800;;CHN;PBS Xinjiang;M;CHN;uc;1;;
5960;2300-0300;;CHN;PBS Xinjiang;M;CHN;uc;5;;[0324]
5960;2310-0300;;CHN;PBS Xinjiang;M;CHN;uc;4;;[0325]
5960;1830-2100;;TUR;Voice of Turkey;TU;ME;e;0;;
5965;1000-1805;;CHN;China National Radio 1;M;CHN;n;1;;[0423]
5965;1400-1500;;CHN;China Radio Int.;K;FE;x;0;;
5965;1500-1600;;CHN;China Radio Int.;R;Sib;b;0;;
5970;0350-0650;;CHN;PBS Gannan;TB;CHN;he;1;;
5970;1020-1410;;CHN;PBS Gannan;TB;CHN;he;1;;[0820]
5970;2215-0100;;CHN;PBS Gannan;TB;CHN;he;1;;[1125]
5970;1400-1500;;G;BBC;DR;AFG;/OMA-a;0;;
5970;1500-1600;;G;BBC;PS;AFG;/OMA-a;0;;
5970;1600-1630;;G;BBC;DR;AFG;/OMA-a;0;;
5970;1630-1700;SaSu;G;BBC;DR;AFG;/OMA-a;0;;
5970;1630-1700;Mo-Fr;G;BBC;PS;AFG;/OMA-a;0;;
5970;1800-1830;;G;BBC;FS;IRN;/OMA-a;6;2903;0608
5970;1830-1930;;G;BBC;FS;IRN;/OMA-a;6;2903;0608
5975;0600-0800;Th-Tu;CHN;China National Radio 8;K;CHN;B;1;;
5975;0800-0900;Th-Tu;CHN;China National Radio 8;M;CHN;B;1;;[0126]
5975;0900-1400;;CHN;China National Radio 8;K;CHN;B;1;;[0726]
5975;1400-1505;;CHN;China National Radio 8;M;CHN;B;1;;[0124]
5975;2200-2300;;CHN;China Radio Int.;M;SAf;b;0;;
5975;2130-2145;14Jun;G;BBC;E;ATA;/UAE;6;1406;1406
5980;1405-1435;;J;Shiokaze;J;KRE;y;6;1905;2206
5980;1705-1805;;J;Shiokaze;J;KRE;y;6;2704;1805
5980;1705-1805;;J;Shiokaze;J;KRE;y;1;0107;
5985;2025-2400;;CHN;China National Radio 1;M;CHN;n;1;;[0425]
5985;1130-1200;;CHN;China Radio Int.;TAG;PHL;b;0;;
5985;1600-1700;;CHN;China Radio Int.;SWA;EAf;b;0;;
5985;1700-1800;;CHN;China Radio Int.;SWA;EAf;b;0;;
5985;1900-2000;;CHN;China Radio Int.;P;SAf;b;0;;
5985;2000-2100;;CHN;China Radio Int.;E;SAf;b;0;;
5985;1115-1530;;MYA;Myanma Radio;BR;SEA;y;1;;[0526]
5985;1530-1630;Sa-Th;MYA;Myanma Radio;E;SEA;y;1;;[1225]
5985;1540-1630;Fr;MYA;Myanma Radio;E;SEA;y;1;;[0526]
5985;2300-0130;;MYA;Myanma Radio;BR;SEA;y;1;;[0126]
5990;0000-0100;;CHN;China Radio Int.;S;Car;/CUB;0;;
5990;0100-0200;;CHN;China Radio Int.;R;CAs;ka;0;;
5990;1200-1300;;CHN;China Radio Int.;MO;MNG;h;0;;
5990;1300-1400;;CHN;China Radio Int.;R;Sib;h;0;;
5990;1400-1500;;CHN;China Radio Int.;MO;MNG;h;0;;
5990;1500-1600;;CHN;China Radio Int.;R;Sib;h;0;;
5990;2300-2400;;CHN;China Radio Int.;E;CAm;/CUB;0;;
5990;0600-0855;We-Mo;CHN;PBS Qinghai;TB;CHN;xg;1;;[0423]
5990;0855-1600;;CHN;PBS Qinghai;TB;CHN;xg;1;;[0825]
5990;2250-0600;;CHN;PBS Qinghai;TB;CHN;xg;1;;[0325]
5990;1000-1600;irr;D;Studio 52;;Eu;n;0;;
5990;1820-1920;;IRN;IRIB Voice of I.R.Iran;AL;Eu;s;0;;
5990;1115-1530;;MYA;Myanma Radio;BR;SEA;y;6;0506;0506
5995;1600-1700;;CHN;China Radio Int.;R;CAs;q;0;;
5995;2055-2400;;CHN;CNR 2 China Business R.;M;CHN;n;1;;[1125]
5995;0550-0800;;MLI;Radio Mali;BM;WAf;k;1;;[0726]
5995;0630-0645;;MLI;Radio Mali;F;WAf;k;1;;[0922]
5995;1800-0001;;MLI;Radio Mali;BM;WAf;k;1;;[0726]
5995;1850-1905;Sa;MLI;Radio Mali;E;WAf;k;1;;[0526]
6000;0800-0900;We-Mo;CHN;China National Radio 1;M;CHN;b;4;;
6000;0900-1805;;CHN;China National Radio 1;M;CHN;b;4;;[0226]
6000;1100-1805;;CHN;China National Radio 1;M;CHN;b;5;;[0425]
6000;2023-2330;;CHN;China National Radio 1;M;CHN;b;5;;[0519]
6000;2023-0100;;CHN;China National Radio 1;M;CHN;b;4;;[0324]
6000;2055-2400;;CHN;CNR 2 China Business R.;M;CHN;x;4;;[0125]
6000;0000-0100;Tu-Fr;CUB;Radio Habana Cuba;S;ENA;q;4;;[0125]
6000;0000-0600;;CUB;Radio Habana Cuba;E;ENA;q;2;;[0726]
6000;1100-1300;;CUB;Radio Habana Cuba;S;CNA;q;2;;[0726]
6000;1300-1400;;CUB;Radio Habana Cuba;S;CNA;q;5;;[0625]
6000;1400-1600;;CUB;Radio Habana Cuba;S;CNA;q;4;;[1225]
6000;2300-2400;Mo-Fr;CUB;Radio Habana Cuba;S;ENA;q;5;;[0322]
6000;0050-0220;;IRN;IRIB Voice of I.R.Iran;TJ;CAs;s;0;;
6005;0630-2100;SaSu;FIN;RealMix Radio;;Eu;r;1;2006;[0126]
6005;1900-1930;;TWN;Radio Taiwan Int.;F;Eu;/BUL-s;1;;[0326]
6010.1;0000-2400;;B;Rádio Inconfidência;P;B;c;1;;[0726]
6010;1000-1605;;CHN;China National Radio 11;TB;CHN;as;4;;
6010;1300-1605;;CHN;China National Radio 11;TB;CHN;as;5;;
6010;2155-2300;;CHN;China National Radio 11;M;CHN;as;1;;[0225]
6010;2300-2400;;CHN;China National Radio 11;TB;CHN;as;1;;[0125]
6010;2200-1000;;CLM;La Voz de tu Conciencia;S;CLM;pl;1;;[0526]
6010;1930-2030;;HOL;Radio Zamaneh;FS;IRN;/BUL-s;1;;[0626]
6015;0330-0350;;CHN;PBS Xinjiang;KZ;CHN;uc;4;;[1221]
6015;1155-1800;;CHN;PBS Xinjiang;KZ;CHN;uc;1;;[0425]
6015;2300-0350;;CHN;PBS Xinjiang;KZ;CHN;uc;5;;[1220]
6015;2315-0330;;CHN;PBS Xinjiang;KZ;CHN;uc;4;;[0324]
6015;0350-1400;;KOR;KBS Hanminjok;K;FE;h;1;;[0526]
6015;1400-2400;;KOR;KBS Hanminjok;K;FE;h;1;;[1125]
6015;0350-2400;;KRE;Noise Jammer;;KRE;;1;;[0526]
6015;1400-1600;;USA;Brother Stair;E;Eu;/D-n;8;;
6017;2230-0200;irr;CLM;Organ.Radial El Prado;S;CLM;;1;;[0325]
6020;1900-2000;;CHN;China Radio Int.;AL;SEE;s;0;;
6020;2000-2100;;CHN;China Radio Int.;PO;Eu;s;0;;
6020;0500-1100;SaSu;HOL;Radio Casanova;NL;Eu;w;1;;[0726]
6025;0200-0700;;CHN;Xizang RTV;TB;CHN;t;1;;[1219]
6025;0700-0800;We-Mo;CHN;Xizang RTV;E;CHN;t;1;;
6025;0800-1000;We-Mo;CHN;Xizang RTV;TB;CHN;t;1;;
6025;1000-1600;;CHN;Xizang RTV;TB;CHN;t;1;;[1221]
6025;1600-1700;;CHN;Xizang RTV;E;CHN;t;1;;[1024]
6025;1700-1805;;CHN;Xizang RTV;TB;CHN;t;1;;[0122]
6025;2050-0200;;CHN;Xizang RTV;TB;CHN;t;1;;[0825]
6030;0600-0900;We-Mo;CHN;CNR1 DIGITAL;M;CHN;b;1;;
6030;0900-1805;;CHN;CNR1 DIGITAL;M;CHN;b;1;;[0126]
6030;2025-0600;;CHN;CNR1 DIGITAL;M;CHN;b;1;;
6030;1100-1605;;CHN;CNR 2 China Business R.;M;CHN;n;1;;[0825]
6030;0253-2015;;ETH;Radio Oromiya;OO;EAf;j;1;;[0726]
6030;0100-0600;;USA;Radio Marti;S;CUB;g;0;;
6030;0600-1200;;USA;Radio Marti;S;CUB;g;8;;
6035;0946-1000;;CHN;Yunnan Radio Int.;-MX;CHN;kl;1;;[0625]
6035;1000-1030;;CHN;Yunnan Radio Int.;VN;CHN;kl;1;;[1125]
6035;1030-1200;;CHN;Yunnan Radio Int.;M;CHN;kl;1;;[0626]
6035;1200-1300;;CHN;Yunnan Radio Int.;M;CHN;kl;1;;[0626]
6035;1300-1330;;CHN;Yunnan Radio Int.;VN;CHN;kl;1;;[0626]
6035;1330-1500;;CHN;Yunnan Radio Int.;M;CHN;kl;1;;[0523]
6040;0000-0600;;ALG;Ifrikya FM;A;WAf;o;0;;
6040;0900-1505;;CHN;China National Radio 8;K;CHN;b;4;;[0326]
6040;1400-1500;;CHN;China Radio Int.;M;SEA;x;0;;
6040;2055-2300;;CHN;CNR 2 China Business R.;M;CHN;B;5;;
6040;2055-0030;;CHN;CNR 2 China Business R.;M;CHN;B;4;;[0324]
6040;0600-0950;We-Mo;CHN;PBS Nei Menggu;MO;CHN;hh;1;;
6040;0950-1605;;CHN;PBS Nei Menggu;MO;CHN;hh;1;;[0326]
6040;2150-0600;;CHN;PBS Nei Menggu;MO;CHN;hh;1;;[1122]
6040;1300-1330;156;J;Shiokaze;J;KRE;y;1;0207;
6040;1300-1400;We;J;Shiokaze;E;KRE;y;1;0207;
6040;1300-1400;Su;J;Shiokaze;J;KRE;y;1;0207;
6040;1300-1400;Tu,Th;J;Shiokaze;K;KRE;y;1;0207;
6040;1330-1400;156;J;Shiokaze;K;KRE;y;1;0207;
6040;1950-2050;;J;Shiokaze;J;KRE;y;6;2306;3006
6040;0400-0600;;TUR;Voice of Turkey;TU;ME;e;0;;
6045;1600-1630;;CLA;Furusato no Kaze;J;KRE;/TWN-s;4;;[0226]
6045;1100-1400;irr;D;Radio 60;;Eu;n;0;;
6045;1405-1435;;J;Shiokaze;J;KRE;y;6;2903;0604
6045;0800-0900;irr;XUU;Various Stations;;Eu;/D-n;0;;
6050;1200-1300;;CHN;China Radio Int.;MO;MNG;h;0;;
6050;1300-1400;;CHN;China Radio Int.;R;Sib;h;0;;
6050;0300-0600;;CHN;Xizang RTV;M;CHN;t;1;;
6050;0600-0900;We-Mo;CHN;Xizang RTV;M;CHN;t;1;;
6050;0900-1000;We-Mo;CHN;Xizang RTV;M;CHN;t;1;;
6050;1000-1800;;CHN;Xizang RTV;M;CHN;t;1;;[0126]
6050;2000-2100;We-Mo;CHN;Xizang RTV;M;CHN;t;1;;[0725]
6050;2100-0300;;CHN;Xizang RTV;M;CHN;t;1;;[0725]
6050;0000-0030;;EQA;HCJB Voice of Andes;COF;SAm;c;1;;[0724]
6050;0030-0100;;EQA;HCJB Voice of Andes;WAO;SAm;c;1;;[0925]
6050;0100-0130;Su-Mo;EQA;HCJB Voice of Andes;Q;SAm;c;1;;
6050;0100-0130;Tu-Sa;EQA;HCJB Voice of Andes;S;SAm;c;1;;[1225]
6050;0130-0235;;EQA;HCJB Voice of Andes;Q;SAm;c;1;;[0426]
6050;0235-0500;;EQA;HCJB Voice of Andes;S;SAm;c;1;;[0726]
6050;0923-1100;;EQA;HCJB Voice of Andes;Q;SAm;c;1;;[0726]
6050;1100-1403;;EQA;HCJB Voice of Andes;S;SAm;c;1;;[0324]
6050;2100-2130;;EQA;HCJB Voice of Andes;S;SAm;c;1;;
6050;2130-2200;;EQA;HCJB Voice of Andes;CHA;SAm;c;1;;
6050;2200-2330;;EQA;HCJB Voice of Andes;Q;SAm;c;1;;
6050;2330-2400;;EQA;HCJB Voice of Andes;SUA;SAm;c;1;;
6050;0555-1000;;LBR;ELWA Radio;E;WAf;;1;;[0726]
6050;1700-2232;;LBR;ELWA Radio;E;WAf;;1;;[0726]
6055;1400-1500;;CHN;China Radio Int.;KH;SEA;n;0;;
6055;1030-1100;SaSu;D;Evang.Missionsgemeinden;D;Eu;n;2;;[0824]
6055;0000-0750;;J;Radio Nikkei 1;J;FE;c;1;;[1125]
6055;0750-1500;;J;Radio Nikkei 1;J;FE;c;1;;[0626]
6055;1430-1450;We;J;Radio Nikkei 1;E;FE;c;1;;[0924]
6055;1500-1530;Fr;J;Radio Nikkei 1;J;FE;c;1;;[1024]
6055;2200-2300;Su-Th;J;Radio Nikkei 1;J;FE;c;1;;
6055;2300-2400;Su-Th;J;Radio Nikkei 1;J;FE;c;1;;[0226]
